Offset(P)            #Ptr   #Hnd Access Name
0x000000003d8d8b90      1      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\Appearance and Personalization.lnk
0x000000003d8d8d20     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4Operational.evtx
0x000000003d8d8e20      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\bthprops.cpl.mui
0x000000003d8d9160      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\QAGENT.DLL
0x000000003d8d9410      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bthprops.cpl
0x000000003d8db478      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wwapi.dll
0x000000003d8dbac8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\dnsapi.dll.mui
0x000000003d8dbb80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003d8dbcd8      1      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini
0x000000003d8dc1e8      8      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Sidebar\en-US\Sidebar.exe.mui
0x000000003d8deed8      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spool\drivers\w32x86\3\PS5UI.DLL
0x000000003d8df700      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ie4uinit.exe
0x000000003d8dfae8     15      1 -W---- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Current Tabs
0x000000003d8e2158      8      0 R--rwd \Device\HarddiskVolume2\autoexec.bat
0x000000003d8e24a8      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\McxDriv.dll
0x000000003d8e2f80      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\courbd.ttf
0x000000003d8e31d8      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\resources.pak
0x000000003d8e32c8      8      0 R--r-- \Device\HarddiskVolume2譛޸歶N
0x000000003d8e3850      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Paint.lnk
0x000000003d8e3908      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\chrome_200_percent.pak
0x000000003d8e4338      1      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\TASKMGR.EXE-5F5F473D.pf
0x000000003d8e4688      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\pcwum.dll
0x000000003d8e47d0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d8e4f18      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\AuthFWGP.dll
0x000000003d8e5038      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\palab.ttf
0x000000003d8e8c10     11      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\trebucbd.ttf
0x000000003d8e8d88      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\gulim.ttc
0x000000003d8ea2d8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cryptnet.dll
0x000000003d8ea780      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99
0x000000003d8ea8a8      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RstrtMgr.dll
0x000000003d8eb038      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\FileMaps\$$_system32_21f9a9c4a2f8b514.cdf-ms
0x000000003d8eb938      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003d8ee038      7      0 R--r-d \Device\HarddiskVolume2\Program Files\Google\Update\1.3.31.5\GoogleCrashHandler.exe
0x000000003d8ee0f8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\werconcpl.dll.mui
0x000000003d8ee660      5      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\System\wab32res.dll
0x000000003d8ef170      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\catsrv.dll
0x000000003d8ef9c8     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d8efc38      2      1 ------ \Device\NamedPipe\mojo.1616.1792.18116693538666185511
0x000000003d8f0d90      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d8f4278      6      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Defender\MpSvc.dll
0x000000003d8f4420      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msshooks.dll
0x000000003d8f6a50      8      0 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_0
0x000000003d8f6f80      2      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x000000003d8f7098      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\en-US\powershell.exe.mui
0x000000003d8f7428      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\GameExplorer.lnk
0x000000003d8f9400      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\SnippingTool.exe.mui
0x000000003d8fb928      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\authfwgp.dll.mui
0x000000003d8fd8b8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wscui.cpl
0x000000003d8fe948      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\dllhost.exe
0x000000003d9008f0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wscapi.dll
0x000000003d901078      9      0 R--r-- \Device\HarddiskVolume2\Windows\System32\catroot2\edb.log
0x000000003d903038      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\xpsrchvw.exe
0x000000003d9055e0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d90c5f8      1      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\file.lnk
0x000000003d90ce48      4      0 R--r-d \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\chrome_child.dll
0x000000003d90d840     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d90d920      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\services.lnk
0x000000003d90e5b0      1      1 ------ \Device\NamedPipe\lsass
0x000000003d910cc8      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mf.dll
0x000000003d9118f0      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\drprov.dll
0x000000003d912388      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\calibrib.ttf
0x000000003d9128c8      8      0 R--rwd \Device\HarddiskVolume2\Windows\Web\Wallpaper\Nature\Desktop.ini
0x000000003d9160f8      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\AuxiliaryDisplayClassInstaller.dll
0x000000003d9161b0      3      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\mingliu.ttc
0x000000003d92abf0      1      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Session Storage\LOCK
0x000000003d92b090      9      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Network Action Predictor
0x000000003d92cc98     11      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx
0x000000003d92e628      8      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\Desktop\CS\DumpIt.exe
0x000000003d930038      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\prncache.dll
0x000000003d930d58      7      0 R--r-d \Device\HarddiskVolume2\Program Files\Internet Explorer\ieproxy.dll
0x000000003d9334f8      3      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\calibri.ttf
0x000000003d933d98      1      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\Music\desktop.ini
0x000000003d933f80      3      0 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_3
0x000000003d934038      3      0 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\index
0x000000003d9344b0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Wpc.dll
0x000000003d934848      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\crypt32.dll
0x000000003d934940      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\chrome_100_percent.pak
0x000000003d935a48      4      0 R--r-d \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\d3dcompiler_47.dll
0x000000003d935c90      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003d936be8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\userenv.dll
0x000000003d937038      7      0 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Favicons
0x000000003d937c28      6      0 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Web Data
0x000000003d937f80      3      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx
0x000000003d938628      8      0 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Top Sites
0x000000003d938768     10      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\simsun.ttc
0x000000003d938af0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\imageres.dll.mui
0x000000003d93ced8      1      0 R--rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\On-Screen Keyboard.lnk
0x000000003d9406e0      3      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arial.ttf
0x000000003d940be8      1      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Temporary Internet Files\counters.dat
0x000000003d940cf8      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\imm32.dll
0x000000003d942038      1      1 -WDr-- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\lockfile
0x000000003d942a78      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbi.ttf
0x000000003d942f10      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\cmd.exe.mui
0x000000003d945038      3      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\consola.ttf
0x000000003d950d58      3      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arial.ttf
0x000000003d951190      4      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Mail\wab.exe
0x000000003d952c98      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003d9577c0      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\hcproviders.dll.mui
0x000000003d958108      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\conhost.exe
0x000000003d9584a0      2      1 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\WER\ERC
0x000000003d958df8      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\l_10646.ttf
0x000000003d958f38      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Python 2.7\Uninstall Python.lnk
0x000000003d95af80      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\icudtl.dat
0x000000003d95cad0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d95d678      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Sidebar.lnk
0x000000003d95d870      5      0 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\GPUCache\index
0x000000003d95dd58      3      0 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\GPUCache\data_1
0x000000003d961038      5      5 R--r-- \Device\HarddiskVolume2\Windows\Fonts\seguisym.ttf
0x000000003d961440      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\taskmgr.exe
0x000000003d96e038     11      1 -W-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\LOG
0x000000003d96e3b8     12      0 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Visited Links
0x000000003d96ec98      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003d96fd58      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\TabTip.lnk
0x000000003d976e20      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003d978ca8      8      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.001
0x000000003d9811f0      2      1 R--rwd \Device\HarddiskVolume2\
0x000000003d9812a8      1      0 R--rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Control Panel.lnk
0x000000003d981360      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d9864d0      3      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\gulim.ttc
0x000000003d988b30      7      0 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Login Data
0x000000003d988f80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003d98a038     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d98a340      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d98a3f8      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msvcrt.dll
0x000000003d98a558      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application
0x000000003d98bb18      3      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx
0x000000003d98beb8      3      1 RWD--- \Device\HarddiskVolume2\Windows\Temp\TMP000000090C36735399F42FE0
0x000000003d98c550      1      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\volatility_2.5.win.standalone.lnk
0x000000003d98c818      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\tzres.dll.mui
0x000000003d98cca8      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbi.ttf
0x000000003d98cf80      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99
0x000000003d98d1a8      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2.manifest
0x000000003d98d2c8      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Python 2.7\Module Docs.lnk
0x000000003d98e190      2      1 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0x000000003d98e350     11      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\trebucit.ttf
0x000000003d98e468      2      1 ------ \Device\NamedPipe\mojo.1616.1792.16295165849124454834
0x000000003d98eec0      2      1 ------ \Device\NamedPipe\mojo.1616.1792.5925641264660846161
0x000000003d98f660      1      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\DLLHOST.EXE-5E46FA0D.pf
0x000000003d9903e8      6      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbi.ttf
0x000000003d9904a0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003d990ce0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d991370      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\msra.exe.mui
0x000000003d992700      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\ole32.dll
0x000000003d992dd8      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Maintenance\Backup and Restore Center.lnk
0x000000003d993e18      1      1 ------ \Device\NamedPipe\
0x000000003d994a08      9      1 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Network\Downloader\qmgr1.dat
0x000000003d994c20      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sdcpl.dll.mui
0x000000003d998e40      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssitlb.dll
0x000000003d9990a8      3      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx
0x000000003d999668      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d999f80      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003d99a2b8      1      1 -W-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Sync Extension Settings\pkedcjkdefgpdelpbcmbmeomcjbeemfm\MANIFEST-000001
0x000000003d99a978      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\winsta.dll
0x000000003d99b6a0      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003d9a3038      8      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\comdlg32.dll.mui
0x000000003d9a3490      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\comres.dll.mui
0x000000003d9a37e0      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Computer Management.lnk
0x000000003d9a38d8      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell.lnk
0x000000003d9a81d8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003d9a8f80      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\comres.dll
0x000000003d9ac9b0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msdmo.dll
0x000000003d9acd20      2      1 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
0x000000003d9b32b8      1      0 R----- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\WER\ReportQueue\NonCritical_x86_6ab637aa11e0b9f083de8967d27875bc9717e6e5_cab_0c6ea5fe\Report.wer
0x000000003d9b38e0      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\netapi32.dll
0x000000003d9b4138      3      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx
