Offset(P)            #Ptr   #Hnd Access Name
0x00000000172f5a98      1      1 RW---- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2
0x0000000017309708      4      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000
0x00000000173458a0      7      0 R--r-d \Device\HarddiskVolume2\Windows\explorer.exe
0x00000000174a72d0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dxgi.dll
0x00000000174a75e8      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d10_1.dll
0x00000000174a7748      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\d3d10_1core.dll
0x00000000174a79c8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x00000000174a7b30      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwmcore.dll
0x00000000174a7d58      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\dwm.exe.mui
0x0000000017547238      7      0 R--r-d \Device\HarddiskVolume2
0x000000001759b860      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x00000000177bf508      8      0 R--rwd \Device\HarddiskVolume2Ёا䵆湦Ī
0x00000000177bf740      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\normaliz.dll
0x00000000177bfd58      1      1 RW---- \Device\HarddiskVolume1\Boot\BCD
0x00000000177bfea8     11      3 R--r-- \Device\HarddiskVolume2D3B70289AFA0D233_OSKMENU.X
0x0000000017874038      5      0 R--rwd \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v4.0.30319\fusion.dll
0x0000000017874850      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\midimap.dll
0x0000000017874a78      2      2 R--r-- \Device\HarddiskVolume2櫈蕪Ā
0x0000000017874c30      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000017970248      7      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Defender\MpRTP.dll
0x0000000017970b60      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000017ad6038      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\tzres.dll
0x0000000017ad6f80      6      0 R--r-d \Device\HarddiskVolume2ā
0x0000000017be0038      8      0 R--rwd \Device\HarddiskVolume2鿠밐⯘꿀꿠瘘뺰⪀뮸錘�뗨켘론
0x0000000017bec1d0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nrpsrv.dll
0x0000000017cc1840      1      1 R--rw- \Device\HarddiskVolume2怈곩
0x0000000017d44b38      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Users\IEUser\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
0x0000000018050360      9      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\wbem\Repository\MAPPING1.MAP
0x00000000181964b0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x0000000018196888      7      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\common\hgfsServer.dll
0x0000000018196940      1      0 R--rwd \Device\HarddiskVolume2㢠ſ⊱ꎆ؂؋汁楖⃈꼾┐诐؀
0x00000000181969f8      6      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\sigc-2.0.dll
0x000000001834f038      1      1 R--r-d \Device\HarddiskVolume2pknbcohdijeoejaedia\8.1_0\_locales\sk\
0x000000001834f4b0      1      1 R--rw- \Device\HarddiskVolume2ꒀ褸ꔼȂਘ瑎䕦蹏 ꭡ
0x000000001834f6a8      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rdpwsx.dll
0x000000001834fd08      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\desktop.ini
0x0000000018420500      2      0 RW-rw- \Device\HarddiskVolume2Ȋਟ䥆獣ၰ褻쎨蘭
0x0000000018420870      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000018420a68      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\logoncli.dll
0x0000000018420c90      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\XPS Viewer.lnk
0x0000000018461038      2      1 R--rwd \Device\HarddiskVolume2܎p
0x0000000018461870      6      1 RW-r-d \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\AppData\Local\~FontCache-System.dat
0x00000000184c2350      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.ci
0x00000000184c2478     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000185fb1c8      6      0 R--rwd \Device\HarddiskVolume2ࠋ瑎潦�ꂺ駠诎gram Files\DVD Maker
0x00000000185fbc00      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\Manifests\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a
0x00000000185fbec8      8      0 R--rwd \Device\HarddiskVolume2\Windows\Web\Wallpaper\Characters\Desktop.ini
0x00000000185fbf80      1      0 R--rwd \Device\HarddiskVolume2⮈핊
0x000000001860fc30      5      0 R--r-d \Device\HarddiskVolume2齃둁�꒰粻∌
0x00000000186c2528      5      0 R--r-d \Device\HarddiskVolume2ؓਃ晐䭆䌐칯⵸칦烆"
0x00000000186c25e0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\radarrs.dll
0x0000000018708c40     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000187b2be0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001889bc98      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\xolehlp.dll
0x00000000188ab640      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x00000000188abe50      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\conhost.exe.mui
0x00000000188abf80      8      1 R--r-d \Device\HarddiskVolume2ЈǊ퀀
0x0000000018b016c0     16      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000018b01ae8      1      1 ------ \Device\NamedPipe\epmapper
0x0000000018b01ba0      2      1 ------ \Device\NamedPipe\epmapper
0x0000000018b01c58      2      1 ------ \Device\Afd\Endpoint
0x0000000018ddb7b0      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msisip.dll
0x0000000018df01a8      1      0 R--r-- \Device\HarddiskVolume2藸ꂺ⦸ꐪice\HarddiskVolume2\Windows\winsxs\FileMaps\program_files_common_files_microsoft_shared_ink_bg-bg_84629670229a1823.cdf-ms
0x0000000018df02c8      1      0 R--rw- \Device\HarddiskVolume2\Python27\tcl\tk8.5\demos\
0x0000000018e921b0      8      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\VMware VGAuth\xerces-c_3_1.dll
0x0000000018e92680      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mycomput.dll
0x0000000018e92738      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\BioCredProv.dll
0x0000000018e92f80     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx
0x0000000018f17e20     10      0 RW-rwd \Device\HarddiskVolume1\$LogFile
0x00000000190763f0      4      0 R--rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Temp\_MEI34882\plugins\gui\__init__.pyc
0x0000000019076db8      6      0 R--rw- \Device\HarddiskVolume2༈鈙许诖C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144c
0x00000000191e52d0      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msiexec.exe
0x00000000191e54b8      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\newdev.dll
0x00000000191e56d8      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wdc.dll
0x00000000191e5cb0      8      0 R--rwd \Device\HarddiskVolume2::Users:IEUser:AppData:LğddR
0x00000000191e5d68      8      0 R--r-d \Device\HarddiskVolume2ST.DLL
0x00000000191e5ef0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mmsys.cpl
0x00000000192d9c20      1      1 ------ \Device\NamedPipe\LSM_API_service
0x00000000192fc160      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\QAGENT.DLL
0x00000000192fc410      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bthprops.cpl
0x00000000193113b8      5      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\libeay32.dll
0x00000000193281e0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wmsgapi.dll
0x0000000019422308      2      1 ------ \Device\Afd923530833
0x00000000194224f8      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mssvp.dll
0x0000000019422a30      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mfc42u.dll
0x0000000019422f80      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\DeviceCenter.dll
0x00000000195b72d0      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\WsmSvc.dll
0x00000000195b7418      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000195b76e0      1      0 R--rw- \Device\HarddiskVolume2攮數⴬㌲㔰
0x00000000195b7a90      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001960c578      2      1 ------ \Device\NamedPipe$⭀괄歶	(
0x0000000019648038      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bthserv.dll
0x000000001966c928      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msls31.dll
0x000000001966ca18      8      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\ink\tiptsf.dll
0x0000000019846a98      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.18455_none_72d576ad8665e853
0x0000000019846cc0      8      0 R--r-d \Device\HarddiskVolume2܎p
0x00000000198afa30      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\desktop.ini
0x00000000198afd88      1      1 R--rw- \Device\HarddiskVolume2
0x0000000019aeb2b8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\advapi32.dll.mui
0x0000000019aeba28      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msxml3.dll
0x0000000019aebb98      3      1 RWDrwd \Device\HarddiskVolume2༈诉ꈅdows\System32\winevt\Logs\MiĬMicrosoft-Windows-Iphlpsvc%4Operational.evtxMI
0x0000000019b61b08      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\umrdp.dll.mui
0x0000000019bfb198      2      1 ------ \Device\Afd\Endpoint
0x0000000019cbc350      8      0 R--rwd \Device\HarddiskVolume2bf27c4f51d7.cdf-ms$$_SYSTEM32_HU-HU_48503BF27C4F51D7.CD
0x0000000019cbc7e8      2      1 ------ \Device\NamedPipe\keysvc
0x0000000019cbc8a0      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\vsstrace.dll.mui
0x0000000019cbc958      1      1 ------ \Device\NamedPipe\keysvc
0x0000000019d3a1c0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wkscli.dll
0x0000000019da9328      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Data Sources (ODBC).lnk
0x0000000019da97e8      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000019e02730      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\WinMgmtR.dll
0x0000000019e02af0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000019e02c10      2      2 RW-rwd \Device\HarddiskVolume2
0x0000000019e1a1b8      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\taskschd.dll
0x0000000019e1a2d8      1      1 R--rw- \Device\HarddiskVolume2\Windows\CSC
0x0000000019e1aad8      1      1 R--rw- \Device\HarddiskVolume2\Windows\CSC\v2.0.6
0x0000000019e1af50      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\atl.dll
0x0000000019fd7b40      1      1 R--r-d \Device\HarddiskVolume2뢄诇	䕄䵖䑏卅꼲؄؊䵃慖
0x000000001a06b168      1      1 RW---- \Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0x000000001a07b470      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AudioSes.dll
0x000000001a094cc0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\svchost.exe.mui
0x000000001a094db0      9      0 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000001a0b4038      9      1 RWDrwd \Device\HarddiskVolume2ࠇ
0x000000001a111460      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\esent.dll
0x000000001a241908      1      1 RW-r-d \Device\HarddiskVolume2\Windows\System32\Msdtc\Trace\dtctrace.log
0x000000001a4fc0a8      3      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx
0x000000001a4fc668      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001a4fcf80      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000001a544c98      1      1 R--r-- \Device\HarddiskVolume2mRoot%\system32\locator
0x000000001a5f1810      8      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
0x000000001a5f18c8      3      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4bf5400abf9d60b7\mfc90u.dll
0x000000001a5f1980     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx
0x000000001a642150      1      1 ------ \Device\NamedPipe\protected_storage
0x000000001a6424b8      8      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvc.dll
0x000000001a642618      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\zipfldr.dll
0x000000001a642e88      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\bfe.dll.mui
0x000000001a7bfb68      1      1 R--rw- \Device\HarddiskVolume2쾃
0x000000001a822630      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000001a822a28      1      1 RW-rw- \Device\HarddiskVolume2┱苗惸덎Ṣê
0x000000001a9a2360      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001aa86290      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\TPVMMon.dll
0x000000001ab65218     17      1 RW-rw- \Device\HarddiskVolume2xs\Backup\x86_microsoft-windows-ntvdm-system32_31bf3856ad364e35_6.1.7601.17514
0x000000001ab65668      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\werconcpl.dll
0x000000001ab65c60      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlanutil.dll
0x000000001ac5c1a8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sysmain.dll.mui
0x000000001ac5cf80      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\svchost.exe.mui
0x000000001acbf918      7      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Caches\{6BDE375A-C9DB-4124-9B7A-622E5FC92FFA}.2.ver0x0000000000000001.db
0x000000001accc1a8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\FXSRESM.dll.mui
0x000000001accc420      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dhcpcore.dll
0x000000001b13cf80      1      1 R--r-- \Device\HarddiskVolume2摀꽉V
0x000000001b1ba038      1      0 R--rw- \Device\HarddiskVolume2폈ᶲ
0x000000001b1ba0f8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sysmain.dll
0x000000001b1ba780      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\termsrv.dll.mui
0x000000001b1ba970      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\trkwks.dll
0x000000001b2f19d0      4      0 RW-rwd \Device\HarddiskVolume2\$MapAttributeValue
0x000000001b31e3d0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001b31e558      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fontsub.dll
0x000000001b31e950      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\inetpp.dll.mui
0x000000001b31eca0      8      0 R--rwd \Device\HarddiskVolume2砨⬘؂ਆ䵃慖⬨ܻ'歶耀
0x000000001b31ed58      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\resutils.dll
0x000000001b3c01d0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001b3e4230      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000001b3e4468      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000001b3e4620      7      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll
0x000000001b3e4c98      8      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1250.NLS
0x000000001b3e4d50      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000001b402850      1      1 ------ \Device\NamedPipe\ProtectedPrefix\LocalService
0x000000001b402908      1      1 ------ \Device\Mailslot\ProtectedPrefix\Administrators
0x000000001b4029c0      1      1 ------ \Device\NamedPipe\ProtectedPrefix\Administrators
0x000000001b402a78      1      1 ------ \Device\Mailslot\ProtectedPrefix
0x000000001b402b30      1      1 ------ \Device\NamedPipe\ProtectedPrefix
0x000000001b4c5a70      8      0 R--r-d \Device\HarddiskVolume2ﳔꈌ䕄䕐䑎⹓塅祅ꏤ
0x000000001b4c5f80      1      1 R--r-- \Device\HarddiskVolume2ꪰ핋킐꽑걘쾔鄕媟歶耀
0x000000001b76b1d8     10      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001b76b420      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\iscsicpl.exe
0x000000001b76b860      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\vbscript.dll
0x000000001b76bca0      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\regsvr32.exe
0x000000001b76be18      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001b7a8908      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\gameux.dll
0x000000001b846038      2      2 R--r-- \Device\HarddiskVolume2\Python27\DLLsct؅ؐ潉济\Windo
0x000000001b8466d8      8      0 R--r-- \Device\HarddiskVolume2؈؏瑎商܎p
0x000000001b846a70      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\umrdp.dll.mui
0x000000001b84b448      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\keyiso.dll
0x000000001b84b780      7      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx
0x000000001ba9f2c8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000001ba9f7c8      4      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\glib-2.0.dll
0x000000001ba9f938      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\fundisc.dll
0x000000001ba9fa58      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\WSDMon.dll.mui
0x000000001bbdfc80      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000001bc103a0      6      6 R--rw- \Device\HarddiskVolume2桭
0x000000001bdcb038      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spool\drivers\w32x86\3\en-US\PS5UI.DLL.mui
0x000000001be191f8      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000001be3f170     15      0 RW-rwd \Device\HarddiskVolume2\$BitMap
0x000000001be3fce8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.18455_none_72d576ad8665e853
0x000000001be3fe28      1      1 R--r-d \Device\HarddiskVolume2É
